mean_distance_alleviated,mean_distance_unalleviated
0.3778588095499444,0.6571938878879948
0.265232829735781,0.5813369669308233
0.34015110071562354,0.5813369669308233
0.4228715465507682,0.5359820995217843
0.4080977972432011,0.6842864385198659
0.4395047792223723,0.5617326056801942
0.5183151300737343,0.42328489833330213
0.49291441223300847,0.4866645229333805
0.5029942365549955,0.34015110071562354
0.34812389623238826,0.5936864283834684
0.38060389666198,0.5779693011097858
0.3832110388238794,0.5779178293091757
0.43015706390636055,0.6571938878879948
0.4243684604492177,0.691351657176462
0.41781702707522567,0.5625071708515474
0.37795993032958103,0.4498458256669046
0.40814614334433086,0.5382887149432692
0.4935957507959336,0.5052234671010232
0.5145154523756169,0.5183151300737343
0.4113263183895378,0.5187711804443745
0.38365386500074294,0.5711032328064373
0.4813993055135013,0.5191680539591901
0.34959359651509875,0.587249897925275
0.42122158253097475,0.38774707920418483
0.4728116873950746,0.517759812118668
0.5136636866835639,0.5572449255415273
0.5079330930023548,0.5052234671010232
0.4400846616046208,0.6230541434387328
0.5542881695060429,0.5789545734395787
0.4024787695280449,0.4624507163694975
0.4991243597187721,0.5351990182996815
0.37838874365673253,0.5504574064934693
0.4091693224884347,0.6224845916910785
0.4893098268771565,0.40103042655224386
0.4777649790922227,0.45893506805018225
0.4479733270458052,0.5313779620690681
0.45691078811421415,0.5758639748291193
0.48868808281304404,0.532689338968266
0.42661268745577285,0.5937561434166678
0.34959359651509875,0.5894630574704062
0.3222167861807934,0.5719482382425444
0.44011440292232645,0.5193896854386701
0.42941400607264724,0.5986289248458965
0.5059111097835481,0.5719482382425444
0.4727625315162884,0.41708434543926326
0.3611370131604336,0.5373411787359598
0.4286247381543226,0.5588659295213134
0.37183840847667937,0.5813369669308233
0.5183151300737343,0.5671806708352933
0.4509961642058616,0.34015110071562354
0.4462969050641611,0.5613344265966538
0.42582642385679503,0.5709866079362943
0.4951040326968804,0.5497833498551415
0.37448235055008056,0.5369508109566691
0.4256070788894109,0.5803092104109616
0.47408166486327186,0.5497833498551415
0.4788230841450687,0.5776283063359038
0.4228715465507682,0.39363960747147697
0.34863046788180596,0.5304056610309533
0.46013502323134964,0.5557947477391376
0.41096604202425707,0.4952320939355851
0.47878655220789557,0.5054800459736517
0.3998261361093776,0.24034464166974528
0.5499211705184287,0.508268043127204
0.3313242728004955,0.5813369669308233
0.5409343813823231,0.5297386501013043
0.4159472863493164,0.4855185031788035
0.40577341921363635,0.5813369669308233
0.3964390464507164,0.4320421358563593
0.3982395229202839,0.44070428867608114
0.3747758366683175,0.5527393241820423
0.3614530360254892,0.5984158515750568
0.47704049955147976,0.4596100379652229
0.506455059266001,0.46092644421384565
0.5069463770076735,0.6453945281821336
0.3976212417844637,0.5474366516854202
0.3626274740160103,0.5813369669308233
0.4255585395120301,0.575909586272113
0.5006586498185934,0.6283156435379
0.39647446214597626,0.5507926202002986
0.34015110071562354,0.5985187951762772
0.3937938558407684,0.628237767502307
0.40969903750799974,0.5500521094201968
0.44878393164604624,0.587249897925275
0.4134271785895713,0.5973141609281475
0.47560257529386185,0.4369526826868871
0.3470058694278677,0.5973141609281475
0.5298122163729945,0.3313242728004955
0.49487876727308483,0.44199510352849414
0.36916981611947863,0.46710546188660595
0.43522851138866653,0.5984158515750568
0.4393273006558833,0.5180732544566783
0.4872492036143335,0.5517555146198829
0.4859419578848674,0.6013367400252188
0.4590212555844185,0.4351932956723136
0.4863794010425973,0.44527236470370657
0.49860208510341114,0.691351657176462
0.4318243406554189,0.6565549374781985
0.45815612845304976,0.47852344364048793
0.265232829735781,0.5435671921008047
0.5406052087005083,0.4114831193352313
0.4193674356558963,0.5776283063359038
0.5275840971825198,0.511897588023693
0.3644743934474775,0.5987971553147797
0.5386915921575413,0.47314794644407704
0.45485702359706337,0.501664765062574
0.3357376867580595,0.5271966101738312
0.5044655892533124,0.4410184682337909
0.4978977300560307,0.39242246745126735
0.45249519530597154,0.4818937417269313
0.4764986373425136,0.5475395389958485
0.39433561845660225,0.5813369669308233
0.45893130012301253,0.34015110071562354
0.4363782132239938,0.630152328533133
0.4050211126980802,0.4098948487731282
0.4409520424931187,0.5813369669308233
0.4712535727931819,0.501664765062574
0.3919855207046199,0.5952731451476838
0.4368928650706347,0.4233095180966571
0.4701181135848431,0.5462992497095223
0.432754897968335,0.5937561434166678
0.4327756440160544,0.6571938878879948
0.19031455875593842,0.5985187951762772
0.4109248774214616,0.5776283063359038
0.44534088909779607,0.5985187951762772
0.497999402220714,0.5044655892533124
0.5191273140615885,0.5134738864114106
0.4046182605136715,0.4546462880977706
0.39398349267869115,0.41884874295021424
0.36617734967636967,0.6473341567785869
0.34370810309671845,0.587249897925275
0.39703987337284585,0.6159210318040707
0.4093283266855887,0.3788325852180039
0.4266470688523545,0.6016631820562379
0.4707439203704211,0.5985187951762772
0.46212644497122585,0.501664765062574
0.3313242728004955,0.5813369669308233
0.4550425023882664,0.5719482382425444
0.5183151300737343,0.5985187951762772
0.24540325427935789,0.5813369669308233
0.4340318290436165,0.5497833498551415
0.3518057485550364,0.5497833498551415
0.411992825496682,0.5776283063359038
0.5136847877060394,0.4640558706189017
0.47613561868764626,0.4570004203956799
0.3595128654303232,0.5240987074452703
0.43401755101297734,0.4570004203956799
0.36299195436158893,0.38822300553236044
0.3999066400445309,0.6915575443789025
0.3955562038190521,0.4587642829514853
0.3072413628360339,0.5294675073916931
0.4494548364434324,0.44527236470370657
0.42374604292166723,0.28915676020160175
0.41424955331426955,0.517759812118668
0.3313242728004955,0.4292331153946789
0.4955313802484631,0.5314484042750603
0.4763895905089572,0.5719482382425444
0.3118226609400212,0.5263737676990878
0.4248197014371149,0.46436348307394065
0.2780462103467473,0.5021213649696601
0.4586813878130206,0.5973141609281475
0.3645644710528852,0.3788325852180039
0.3914442313980159,0.3677883678026652
0.46655972662476725,0.553271991633048
0.4954146299160119,0.4516680000134762
0.453109672189993,0.4638205895081072
0.4803128927744857,0.4596100379652229
0.37695611391626477,0.5985187951762772
0.5278551524680601,0.4649315140885781
0.4668829775814184,0.6571938878879948
0.4262621078260272,0.5838684141479545
0.4257455208754501,0.3883176845077455
0.5022392536006206,0.5110268196897408
0.45203770803784327,0.6571938878879948
0.4845821097010012,0.5161146052845726
0.39105837769363294,0.5352755171619282
0.4154912079134465,0.5548402058432567
0.4894543411526528,0.6915575443789025
0.19031455875593842,0.5985187951762772
0.508424930954891,0.4597305711697273
0.4537316224962096,0.5984158515750568
0.5985187951762772,0.45597736877260564
0.4818489611502363,0.47537620533867914
0.46612148350855015,0.4754748715604997
0.49890295923587535,0.5054800459736517
0.4820546289623615,0.539690118689745
0.47865346494916944,0.6281348239010867
0.3489678260981947,0.5776283063359038
0.30627660583753,0.55444419456008
0.515813190212954,0.5984158515750568
0.3072413628360339,0.49354096064944863
0.4007046572443622,0.37727364213397757
0.47926413156160175,0.44199510352849414
0.4206673569453372,0.5813369669308233
0.4250023391604817,0.4596100379652229
0.43525053771952393,0.501664765062574
0.5004049418490523,0.4820408775387282
0.5315558670373945,0.5054800459736517
0.4327982789344178,0.5377903601096317
0.3739826869076554,0.5871450768992874
0.3519087164086544,0.5880035579622884
0.439203725526473,0.5445571825303885
0.4171020248066995,0.5147255749185726
0.19031455875593842,0.5984158515750568
0.4090933285523407,0.5054800459736517
0.5291788383428202,0.44534088909779607
0.4095105044757864,0.6571938878879948
0.12603207780488251,0.4879412136265132
0.45316277591669696,0.5269000408919877
0.4528142858634741,0.47314794644407704
0.480527467766438,0.4935997809271473
0.265232829735781,0.5369712098309263
0.4751789206689899,0.5985187951762772
0.43758035564255127,0.5984158515750568
0.4313283356111489,0.6399566617450603
0.42652682034042555,0.24034464166974528
0.3879429954175384,0.3862014090948628
0.3806839791845041,0.5537264093585147
0.45075039212539664,0.4596100379652229
0.5407819347535098,0.5063458936977938
