selected_formula_row_id,PC1,PC2,PC3,local_stability
214,-0.3580024525880885,0.6208273122197006,-0.13680728580656631,0.1870152362978355
215,0.25743464308763053,0.7847318677702251,-0.16567160532735095,0.2759941637405342
216,0.2948011818597482,-0.9191794590620264,0.44426659396715784,0.41803543458468667
217,-0.2794529272386751,0.20924510256875045,0.9850170867772483,0.3073213181179913
218,0.01800931985676605,-0.2636497749949016,-0.3026279832482155,0.3570344792282748
219,-0.38281476615322696,0.11072127875282695,1.3235481580458082,0.5657422869083706
220,-0.20759439286328363,0.1691643868658289,1.0234464959177743,0.35076804583300547
221,0.46482230191903506,0.7636863977874166,-0.39035117491340177,0.16974325142922436
222,-0.6554023413150943,-0.5287296206153194,-0.4445383269387796,0.3668086817970131
223,-0.21816284894112759,0.5413260228606812,-0.13992372288329324,0.2056014011901817
224,1.069814077608893,-0.3883364949269027,0.0160611551930854,0.42680807503697127
225,0.010770288458329294,-0.12192155114531315,-0.10620083591624015,0.2513719701924461
226,0.39619999751062196,-0.8862990790120033,0.7306790947633802,0.17567754592677748
227,0.75941260812685,0.17554394573928775,-0.20549865677917178,0.3390172824093594
228,0.1982261749726526,-1.045922073144449,0.45003640156421887,0.30349424826076443
229,0.02795530751363679,-0.7749971429562931,1.1238349507127738,0.39030129975566824
230,1.1084124344211363,0.0442840326538564,-0.30894312194125545,0.3767947152386653
231,-0.2993529710010593,0.437917157971575,0.5435328344030925,0.22293991106467825
232,0.7958324507607087,-0.40573463193797615,0.325196578620342,0.14777235445361134
233,0.6825969676071338,-0.959316856044132,0.28822937857462877,0.3092706643423853
234,0.5891285117165439,0.9663409527713173,0.4337650634397791,0.4952781743586342
235,1.1408626884423358,-0.42680056334001676,-0.3113163168478512,0.32276064100567725
236,0.4845330868628803,1.0303161927667661,0.27973542356290404,0.4530417928885361
237,-0.27104910099858204,0.632494274957857,-0.7148158294495295,0.31643561158090744
238,0.2650927849564023,0.8414287857743047,-0.35719596555028976,0.22882339325790418
239,-0.8373040124257414,0.53382205863384,-0.06879282397745401,0.2620797692929401
240,1.1302984731190682,-0.1964660081808406,-0.11828561264700156,0.40852045970572726
241,-0.4878876669273905,0.812385582891564,-0.31929491744184013,0.31974566589161485
242,0.1957814350338979,0.4042543836166813,0.09458381688359994,0.18396399941269
243,-0.7089249158430515,-0.4069783588445888,0.12657316448765016,0.3774142335506813
244,-0.6347296651136692,-0.2136487777368073,-0.05294431739111935,0.33199941744504696
245,-0.1327032177854383,0.5354319505073903,-0.09791117871379185,0.292071591616838
246,0.238271752620153,0.36092992856660416,0.008931806681327557,0.20795670904351454
247,-0.7899006594979189,0.8161622446244893,-0.5675624731495721,0.4380720047151884
248,0.33457295546337507,1.115386740466452,0.3497593755152131,0.548115438956685
249,0.2096772862871731,-0.2853879773435049,0.9057650797174757,0.21875199672279946
250,0.48118048948882164,-0.3664533785114754,0.42547403563266906,0.20614301067927832
251,-0.353639652399116,0.17739021107571962,1.1127757253875719,0.4158259384819759
252,0.8112080610025386,-0.11124275533546929,-0.6501484124639454,0.39534032929904883
253,0.4289412664303079,1.1549727494189082,0.37761117850466863,0.42483318592081415
254,-0.0347612683733446,0.8164509961726947,0.42410326141172505,0.41567492615920004
255,0.4625135470078833,-1.2420236099342823,0.5297862348449982,0.3983844795166017
256,0.4463781918149471,-0.31763097159280096,-0.9748457589337567,0.5138464082473801
257,0.0307521085637577,-0.4035613710868386,1.1775454149148126,0.4525061119227477
258,0.8944540733439055,0.0026484379639233058,-0.3502350177226248,0.22728752938962427
259,-0.35266169584140594,-0.4976492284672461,-0.6311240806421958,0.18409639762203261
