record_index_in_selected_data,mean_nn_jaccard_at_20,n_repeat_pairs
1069,0.3055518897746645,45
1070,0.37774180447586625,45
1071,0.16137785224805432,45
1072,0.25507753748246087,45
1073,0.26855652320075385,45
1074,0.2663480499645593,45
1075,0.3700651203475694,45
1076,0.3267937677134534,45
1077,0.29738999722314524,45
1078,0.1658141846047568,45
1079,0.23837668612826812,45
1080,0.24999051083734866,45
1081,0.48987263253463487,45
1082,0.5061234722834033,45
1083,0.4906347179144113,45
1084,0.31106856235975744,45
1085,0.35264032110470067,45
1086,0.2980177970668494,45
1087,0.3242449954043083,45
1088,0.5536482064218198,45
1089,0.32592643762971,45
1090,0.2912236419611123,45
1091,0.4837385453425819,45
1092,0.42744797163039644,45
1093,0.32684925958563343,45
1094,0.3796156097663945,45
1095,0.44911479901468787,45
1096,0.2611059103072742,45
1097,0.21598507121526428,45
1098,0.6157568822303126,45
1099,0.24928187212533648,45
1100,0.44446500880069045,45
1101,0.24876065487492863,45
1102,0.4755334746139343,45
1103,0.35747756884088466,45
1104,0.3606893736136104,45
1105,0.28283408450951186,45
1106,0.42625395793730964,45
1107,0.2658775484965806,45
1108,0.4657923823216445,45
1109,0.23758501132298343,45
1110,0.4689196103520661,45
1111,0.29389048800995266,45
1112,0.4936230867065449,45
1113,0.2121226849362457,45
1114,0.23106088906869718,45
1115,0.23770683983229518,45
1116,0.28286283361384973,45
1117,0.25706651848760975,45
1118,0.3123468601780513,45
1119,0.2907147543561776,45
1120,0.3916420874337079,45
1121,0.1192423213595689,45
1122,0.4139774488730117,45
1123,0.20143017788239911,45
1124,0.43714466732592067,45
1125,0.22269047512564263,45
1126,0.31799721532212977,45
1127,0.40684025532869905,45
1128,0.17380225964216198,45
1129,0.3782724671453614,45
1130,0.38323654813959945,45
1131,0.4661865529395206,45
1132,0.1238406954126518,45
1133,0.20284011881429484,45
1134,0.22501688994415123,45
1135,0.41556717053071013,45
1136,0.290206384235698,45
1137,0.16941086432741528,45
1138,0.16349182252507927,45
1139,0.23234699858072227,45
1140,0.3017252883654186,45
1141,0.2601209813304588,45
1142,0.3590181909327364,45
1143,0.3493781119661727,45
1144,0.15356651967391338,45
1145,0.38821173905217904,45
1146,0.1899241147268137,45
1147,0.3193024312441675,45
1148,0.43966343621268833,45
1149,0.3090111710400776,45
1150,0.23857329371144173,45
1151,0.45403354309669963,45
1152,0.3086985207274273,45
1153,0.376853527250337,45
1154,0.37997678427167975,45
1155,0.385726127334741,45
1156,0.21408836559129682,45
1157,0.24706745969587035,45
1158,0.5881890761184453,45
1159,0.18116193680682066,45
1160,0.29974416674155674,45
1161,0.10039729008070165,45
1162,0.29830365981717893,45
1163,0.4946089321368348,45
1164,0.41367427681545765,45
1165,0.2667349314360881,45
1166,0.26166034005936006,45
1167,0.41215233495544945,45
1168,0.30994875887857914,45
1169,0.25811635844415065,45
1170,0.37760418134973744,45
1171,0.3191328026300798,45
1172,0.3713598365168373,45
1173,0.2737047474030966,45
1174,0.18779749721852568,45
1175,0.31018726017126563,45
1176,0.34877268673898193,45
1177,0.4456011325038638,45
1178,0.33167538216234305,45
1179,0.3179728548460692,45
1180,0.2048186141646826,45
1181,0.35694060935134897,45
1182,0.17243476061834032,45
1183,0.4989397484661682,45
1184,0.4564869067647785,45
1185,0.1414061813192369,45
1186,0.29479307734485977,45
1187,0.2076234768834389,45
1188,0.1701290665435553,45
1189,0.24859456591948031,45
1190,0.32678423829703035,45
1191,0.5323481456814793,45
1192,0.38312794681846724,45
1193,0.2086073341506795,45
1194,0.37237841510490133,45
1195,0.353490772857971,45
1196,0.2600895227179334,45
1197,0.464753614851254,45
1198,0.4275514909293181,45
1199,0.5637157832326914,45
1200,0.3088436429279923,45
1201,0.2865041702497263,45
1202,0.28476492619621874,45
1203,0.2952482906387658,45
1204,0.4029686946075524,45
1205,0.19735989695375825,45
1206,0.4237614316786558,45
1207,0.7732647384821296,45
1208,0.36672625891634664,45
1209,0.5224049703543291,45
1210,0.2818959457060386,45
1211,0.20757923101875958,45
1212,0.2815989757184403,45
1213,0.4550914448529081,45
1214,0.417820839774281,45
1215,0.27264785083930554,45
1216,0.2905813400861409,45
1217,0.5052315974869751,45
1218,0.24981841574242714,45
1219,0.3495560215520666,45
1220,0.24638325070068398,45
1221,0.2823823813371155,45
1222,0.3761637894897799,45
1223,0.26297302696460806,45
1224,0.2817585122480904,45
1225,0.40189064670282,45
1226,0.5416887621851809,45
1227,0.37580392551108005,45
1228,0.32928338478332303,45
1229,0.3098596057137501,45
1230,0.45276657641449297,45
1231,0.6975257270909447,45
1232,0.45005038106589473,45
1233,0.3597007846521104,45
1234,0.3303317645451608,45
1235,0.3164996680445947,45
1236,0.3748539359860581,45
1237,0.37761661819823744,45
1238,0.3984529306368385,45
1239,0.24058082423695631,45
1240,0.20560345303168145,45
1241,0.3256085446754092,45
1242,0.4554950427747361,45
1243,0.589968971804721,45
1244,0.16762598685248656,45
1245,0.2386523976327729,45
1246,0.3779683908926276,45
1247,0.4689658009494864,45
1248,0.2722363278155117,45
1249,0.24776224203600797,45
1250,0.223284588131781,45
1251,0.26067288718346177,45
1252,0.3568742545259664,45
1253,0.5149030795957333,45
1254,0.3927293668432334,45
1255,0.2931941962149819,45
1256,0.28541015940922887,45
1257,0.41536309079258027,45
1258,0.5922243752262079,45
1259,0.2759612348394632,45
1260,0.3051836750292551,45
1261,0.2528476393322591,45
1262,0.29058436669318766,45
1263,0.2944661173683981,45
1264,0.2597081238011248,45
1265,0.23897427646691535,45
1266,0.20626825163427576,45
1267,0.31070347316248714,45
1268,0.23508822895941475,45
1269,0.3256874432737955,45
1270,0.25267210180039984,45
1271,0.38504904234298554,45
1272,0.2908241464942084,45
1273,0.20865422695359864,45
1274,0.290114232779649,45
1275,0.2840639145138698,45
1276,0.5631940399356694,45
1277,0.3678995819899656,45
1278,0.492373997508097,45
1279,0.28166994266436646,45
1280,0.16213313752179886,45
1281,0.4780145397386777,45
1282,0.3788033355373973,45
1283,0.2427551369410287,45
1284,0.1467786435311985,45
1285,0.1930800960744218,45
1286,0.2268477952769408,45
1287,0.17835204215903555,45
1288,0.42745053053667564,45
1289,0.3049818192484833,45
1290,0.23892177809384288,45
1291,0.31686725855809883,45
1292,0.29336714418541,45
1293,0.23423214269497247,45
1294,0.2862350378530302,45
1295,0.15951210649929892,45
1296,0.46638229657386737,45
1297,0.46267851640982277,45
1298,0.22600752993564172,45
1299,0.44379844837746796,45
1300,0.36599358044883445,45
1301,0.2922718686988355,45
1302,0.23643356497290055,45
1303,0.5369162374326458,45
1304,0.38358183954772745,45
1305,0.28082077208412215,45
1306,0.29580700469805177,45
1307,0.347662822764788,45
1308,0.3213150120992531,45
1309,0.35982915590751463,45
1310,0.5055307022923214,45
1311,0.2786143497935135,45
1312,0.2540169909043094,45
1313,0.20886288170479636,45
1314,0.7247313716878937,45
1315,0.2443243093557072,45
1316,0.28312137948948407,45
1317,0.26422839529777514,45
1318,0.3960033826155057,45
1319,0.4795697335160937,45
1320,0.3388044087797627,45
1321,0.4149322248498562,45
1322,0.2914797835475859,45
1323,0.25422973309586605,45
1324,0.3708231011036597,45
1325,0.32505796357061756,45
1326,0.38701716237867506,45
1327,0.18740621720718859,45
1328,0.15897954213471624,45
1329,0.2539557756571615,45
1330,0.3998374397818223,45
1331,0.3716372832903909,45
1332,0.21268395144178467,45
1333,0.4200256852924698,45
1334,0.25033406681308856,45
1335,0.2546057734262494,45
1336,0.17618098345191435,45
1337,0.4223236961612934,45
1338,0.33216924709032863,45
1339,0.24079086344784623,45
1340,0.1957680557350986,45
1341,0.3308360342649776,45
1342,0.35973016555762827,45
1343,0.2620600293090424,45
1344,0.18988140652970623,45
1345,0.38354483838151554,45
1346,0.33030057100447596,45
1347,0.5252792163136992,45
1348,0.47725262589163964,45
1349,0.2455844139654037,45
1350,0.6127301889687365,45
1351,0.2032172176467351,45
1352,0.23770594890793803,45
1353,0.29137181131881124,45
1354,0.48698548516123585,45
1355,0.2937248720842692,45
1356,0.31702603231353405,45
1357,0.2340154737786092,45
1358,0.18483522776763392,45
1359,0.239217390008029,45
1360,0.23963607615959173,45
1361,0.22533297479861197,45
1362,0.3619483952125886,45
1363,0.22307987476584393,45
1364,0.3338245467735751,45
1365,0.3410722887469018,45
1366,0.31510818792984174,45
1367,0.3465025022352367,45
1368,0.39825337029020136,45
1369,0.1770465590648777,45
1370,0.2080154072712023,45
1371,0.4380230641063665,45
1372,0.2960694834494336,45
1373,0.35654150369513116,45
1374,0.16928208610404893,45
1375,0.5532938130039583,45
1376,0.27378798188439146,45
1377,0.4341924033192472,45
1378,0.21117859980820883,45
1379,0.2657567683671489,45
1380,0.3227064351673395,45
1381,0.33086052953807255,45
1382,0.2843670229570093,45
1383,0.35232381524994233,45
1384,0.3379152057611057,45
1385,0.29337738813336245,45
1386,0.20520632430815866,45
1387,0.3306140781200215,45
1388,0.46876252313033917,45
1389,0.3944057167787237,45
1390,0.287213538639501,45
1391,0.25251899381896287,45
1392,0.40701570912916846,45
1393,0.32439697210066626,45
1394,0.301367497757459,45
1395,0.3892061309834143,45
1396,0.4274439609998366,45
1397,0.5468179268294268,45
1398,0.6153840148043052,45
1399,0.21051434161052573,45
1400,0.35578293063770744,45
1401,0.2989755501668788,45
1402,0.3562565810106651,45
1403,0.5369638109867996,45
1404,0.3181995833751235,45
1405,0.48523030131360395,45
1406,0.3916023245352128,45
1407,0.3401556157340725,45
1408,0.3334499416882166,45
1409,0.6038081367549971,45
1410,0.3802906405267052,45
1411,0.36845310422742145,45
1412,0.4575142475239201,45
1413,0.23837249263239538,45
1414,0.15266346164500397,45
1415,0.30260552865255264,45
1416,0.2310351749750455,45
1417,0.21986759273786138,45
1418,0.26291586349820995,45
1419,0.4528381962864721,45
1420,0.3767149714931199,45
1421,0.3118585776614668,45
1422,0.2862900051990825,45
1423,0.4990837546071758,45
1424,0.3374462640313587,45
1425,0.35403022124942635,45
1426,0.12142140393247283,45
1427,0.3469167835976999,45
1428,0.2869416896818441,45
1429,0.32416192926273124,45
1430,0.4652892376943792,45
1431,0.54656950008758,45
1432,0.5171722580248427,45
1433,0.5099745853568943,45
1434,0.2978683122080421,45
1435,0.28439223119831825,45
1436,0.4157831172155727,45
1437,0.3704847008505393,45
1438,0.3122440966638951,45
1439,0.4032466196357843,45
1440,0.5928922392690513,45
1441,0.39191519998407814,45
1442,0.3621161898383503,45
1443,0.2397512768078733,45
1444,0.49947526761394984,45
1445,0.5016855430648534,45
1446,0.19640143828193607,45
1447,0.2127530214738491,45
1448,0.3093174839326337,45
1449,0.39691586449959954,45
1450,0.513287346965508,45
1451,0.37877869897397765,45
1452,0.29146398296325243,45
1453,0.17813664640611446,45
1454,0.2381562082100807,45
1455,0.45452736316906395,45
1456,0.221962821034411,45
1457,0.3237035470035827,45
1458,0.5222865192013949,45
1459,0.6135888373569537,45
1460,0.4961133054419743,45
1461,0.6815100519448349,45
1462,0.3041488827678275,45
1463,0.28229916656272747,45
1464,0.3077446898180903,45
1465,0.4133438423854062,45
1466,0.23935922127078607,45
1467,0.5063440603670489,45
1468,0.2920797171824095,45
1469,0.30085301257065705,45
1470,0.28319574697976263,45
1471,0.19544870071507278,45
1472,0.3519025360948486,45
1473,0.4278490348370461,45
1474,0.37342144482176615,45
1475,0.22875156103097707,45
1476,0.13910686854687235,45
1477,0.33521226789309705,45
1478,0.24549668769499075,45
1479,0.41250723468249106,45
1480,0.5108931845296995,45
1481,0.6648896353244182,45
1482,0.4367962533628087,45
1483,0.44330067700173903,45
1484,0.4989701774073029,45
1485,0.3942148999830373,45
1486,0.34072724682479905,45
1487,0.25907593192921496,45
1488,0.31653961552498056,45
1489,0.20796629956543902,45
1490,0.3793597764084216,45
1491,0.20191872039458686,45
1492,0.45207295906097045,45
1493,0.16670557997166735,45
1494,0.18540122005444673,45
1495,0.26421269800914576,45
1496,0.27873383910229504,45
1497,0.2697428193148698,45
1498,0.29030449784446605,45
1499,0.16237762138252426,45
1500,0.37186965326321314,45
1501,0.6303625521016828,45
1502,0.306025557801678,45
1503,0.5186858097202925,45
1504,0.3371013566088704,45
1505,0.10865393553898495,45
1506,0.3800578397785169,45
1507,0.3040838773555591,45
1508,0.17096810719434638,45
1509,0.2632670434348177,45
1510,0.42509438802727645,45
1511,0.1699073862727779,45
1512,0.5876985208386177,45
1513,0.2753329855716677,45
1514,0.25875462681936107,45
1515,0.13325890206428262,45
1516,0.4790922551555678,45
1517,0.522206477297104,45
1518,0.30657562702747254,45
1519,0.33978966429474244,45
1520,0.4578300343965896,45
1521,0.33134828419967316,45
1522,0.21520010008807908,45
1523,0.32577237916823654,45
1524,0.3924101345767394,45
1525,0.6138141757798597,45
1526,0.13902471064648736,45
1527,0.27539638739883016,45
1528,0.26964047088768106,45
1529,0.5882556591735338,45
1530,0.3439292428768753,45
1531,0.2198172192700378,45
1532,0.29248802823471853,45
1533,0.2420404693747624,45
1534,0.4444578411010248,45
1535,0.23331712042770808,45
1536,0.1738528606405347,45
1537,0.14389992107287203,45
1538,0.2521995104540478,45
1539,0.3851485325579999,45
1540,0.33780258139240893,45
1541,0.47215361365404623,45
1542,0.3600557331863723,45
1543,0.25488649338632857,45
1544,0.4650843098500991,45
1545,0.340829906950942,45
1546,0.2543407299112621,45
1547,0.26998724098188276,45
1548,0.43598562942525354,45
1549,0.4842897531020135,45
1550,0.361591255628494,45
1551,0.21940653770590937,45
1552,0.30841778118272695,45
1553,0.30584698207464855,45
1554,0.3669834258952159,45
1555,0.6075193226884054,45
1556,0.33653834646731623,45
1557,0.47776055106174964,45
1558,0.2906266716847828,45
1559,0.4505136827037705,45
1560,0.2528081494553816,45
1561,0.24546285281864963,45
1562,0.18329587138290987,45
1563,0.19793235098149045,45
1564,0.3805443347947363,45
1565,0.10378591655925375,45
1566,0.2686920785025434,45
1567,0.2817667447837537,45
1568,0.2612992583987952,45
1569,0.37087580023194744,45
1570,0.2025750372497302,45
1571,0.2999769331546833,45
1572,0.3516560895322337,45
1573,0.29043213549593194,45
1574,0.4197936506427421,45
1575,0.27014294385910514,45
1576,0.4368444882682925,45
1577,0.2462391944714351,45
1578,0.34097391338843364,45
1579,0.23832532185168015,45
1580,0.17153467698253724,45
1581,0.2016783837548452,45
1582,0.40616000017564563,45
1583,0.37543539424271094,45
1584,0.25647271926979953,45
1585,0.49288285717404484,45
1586,0.5259075591642642,45
1587,0.4193818146222052,45
1588,0.3271987586850871,45
1589,0.475013998530251,45
1590,0.4741872388998826,45
1591,0.5755802142342208,45
1592,0.4061911044731461,45
1593,0.5215253780519534,45
1594,0.3666154458293872,45
1595,0.2745299055887437,45
1596,0.5803504421861911,45
1597,0.20639639119647674,45
1598,0.26037485204279104,45
1599,0.44233386877065023,45
1600,0.255894459967881,45
1601,0.2934530129896078,45
1602,0.4305062429113843,45
1603,0.2512800421540708,45
1604,0.3522290459875432,45
1605,0.3441771486123599,45
1606,0.23624571525289106,45
1607,0.11907486451074038,45
1608,0.4780192023103899,45
1609,0.35732264811743103,45
1610,0.23125434107534773,45
1611,0.4465565426484967,45
1612,0.2116205688726354,45
1613,0.31012996745110144,45
1614,0.5078152498842156,45
1615,0.5823675234569788,45
1616,0.2878734074100022,45
1617,0.19593475768109658,45
1618,0.24723641044544947,45
1619,0.3535729382825285,45
1620,0.28389940194232555,45
1621,0.32659809719752864,45
1622,0.15265156616283293,45
1623,0.270883118974317,45
1624,0.3378500431591375,45
1625,0.24330542622479578,45
1626,0.3009823497718544,45
1627,0.3272069515784755,45
1628,0.4748738532646577,45
1629,0.221154385259822,45
1630,0.394444699022625,45
1631,0.2712384654364487,45
1632,0.42833257173330014,45
1633,0.3811984218238081,45
1634,0.30738439441573645,45
1635,0.25665023355558225,45
1636,0.28080004712736567,45
1637,0.3694319281645069,45
1638,0.2770564249789534,45
1639,0.2832302030368873,45
1640,0.3819189469442837,45
1641,0.26742714116666294,45
1642,0.22206174474708137,45
1643,0.13809087988975963,45
1644,0.45949962793492644,45
1645,0.2916790833415696,45
1646,0.22092001508809456,45
1647,0.3200796316320465,45
1648,0.2984948403939731,45
1649,0.3668804342318123,45
1650,0.25067091413867426,45
1651,0.4492421417004285,45
1652,0.19283904006098485,45
1653,0.5055128439036486,45
1654,0.36213101409572424,45
1655,0.37330302735829574,45
1656,0.2921047633014223,45
1657,0.21021521259866588,45
1658,0.25692315105388464,45
1659,0.6398012079171503,45
1660,0.294839858893237,45
1661,0.23716136186419068,45
1662,0.27658861804482454,45
1663,0.1882946402654116,45
1664,0.3149195957181591,45
1665,0.3374427030464603,45
1666,0.25690474610361513,45
1667,0.28914129608437744,45
1668,0.4211566312629222,45
1669,0.23546802095516345,45
1670,0.35690921752595217,45
1671,0.21607759597855225,45
1672,0.4792562667423623,45
1673,0.2108159163651965,45
1674,0.27300400153551213,45
1675,0.335541872043577,45
1676,0.6983752479404655,45
1677,0.440796569868378,45
1678,0.2580476703485566,45
1679,0.3643874224155146,45
1680,0.404960812406122,45
1681,0.25336566131676164,45
1682,0.39833891729331083,45
1683,0.531072325203432,45
1684,0.22134452723342338,45
1685,0.2071010383425317,45
1686,0.25681827436418114,45
1687,0.17583152020716514,45
1688,0.24775628923774645,45
1689,0.40766882234067986,45
1690,0.32398739354318173,45
1691,0.6257263580935082,45
1692,0.3869982223635156,45
1693,0.3947074257629195,45
1694,0.3887676212790538,45
1695,0.09826114152650575,45
1696,0.2743322856542339,45
1697,0.3435507620022004,45
1698,0.35694987938221173,45
1699,0.3115460194753091,45
1700,0.27357673981545716,45
1701,0.4063762017943529,45
1702,0.46959933221952765,45
1703,0.3066656700490954,45
1704,0.22814294197983911,45
1705,0.3114452180396913,45
1706,0.5841121483633563,45
1707,0.4221488078106543,45
1708,0.3431667912782731,45
1709,0.5505366230070545,45
1710,0.5068092339750061,45
1711,0.28876666157050324,45
1712,0.2960881949685777,45
1713,0.10586470359598628,45
1714,0.17183812271852986,45
1715,0.3685704431038754,45
1716,0.280702320640669,45
1717,0.24087249632190635,45
1718,0.47090282697479097,45
1719,0.331274603191039,45
1720,0.5231219961854644,45
1721,0.317138631296146,45
1722,0.41528558598949084,45
1723,0.2867038016928601,45
1724,0.5191229375137423,45
1725,0.3666519908084611,45
1726,0.3250645964513952,45
1727,0.5885807116791627,45
1728,0.4286014513279375,45
1729,0.22816823238269604,45
1730,0.2759118519708487,45
1731,0.19781995697171864,45
1732,0.5441668610817371,45
1733,0.19098670575583918,45
1734,0.32132497206471927,45
1735,0.2208844889258627,45
1736,0.30812694750112496,45
1737,0.1955369922102059,45
1738,0.280198684318367,45
1739,0.3846446448720579,45
1740,0.20584814314293579,45
1741,0.4944279617076552,45
1742,0.4341092740005111,45
1743,0.3127769342459595,45
1744,0.34001914606355277,45
1745,0.5005305975420921,45
1746,0.19554900577559617,45
1747,0.3340648203687748,45
1748,0.7196222778831477,45
1749,0.24922117778886738,45
1750,0.40773045788124257,45
1751,0.6379378217059378,45
1752,0.3213651167250797,45
1753,0.3541304382035187,45
1754,0.2309934733822569,45
1755,0.30367805083429567,45
1756,0.4502039866321168,45
1757,0.42491484040344013,45
1758,0.5044007220252433,45
1759,0.20570140810822174,45
1760,0.42219923834433787,45
1761,0.26781263702243446,45
1762,0.26978055083866187,45
1763,0.3704990132100864,45
1764,0.333045341854549,45
1765,0.3266548425392312,45
1766,0.4799608963890266,45
1767,0.2615749530458684,45
1768,0.4623235543072399,45
1769,0.5513704197962069,45
1770,0.23393458050947374,45
1771,0.2617801707959981,45
1772,0.518991824125924,45
1773,0.4178164264384248,45
1774,0.35317480644387095,45
1775,0.3982131399409857,45
1776,0.3153933472493474,45
1777,0.3608500808359765,45
1778,0.4445032850728389,45
1779,0.27981431499174525,45
1780,0.17911424015655178,45
1781,0.3616817784905784,45
1782,0.21429853296088097,45
1783,0.6401244774191637,45
1784,0.4791644328425934,45
1785,0.11754562131239119,45
1786,0.5016570092728788,45
1787,0.3183433014104713,45
1788,0.3097478514499606,45
1789,0.5297346768211336,45
1790,0.3062286091177307,45
1791,0.4241522678514398,45
1792,0.1978157659336494,45
1793,0.3906808390643007,45
1794,0.28140094246060704,45
1795,0.25974994339325697,45
1796,0.3507234545086334,45
1797,0.36584574875268244,45
1798,0.26935069368710235,45
1799,0.2636055502588397,45
1800,0.3560408194860419,45
1801,0.2511554811998565,45
1802,0.31908680386946,45
1803,0.2729275254167836,45
1804,0.2547942907096506,45
1805,0.32257321599437383,45
1806,0.253351042889528,45
1807,0.24115230420893216,45
1808,0.6198090905337286,45
1809,0.31826836046593654,45
1810,0.26037410526058047,45
1811,0.3578855970266906,45
1812,0.25880303565167645,45
1813,0.32362386791200215,45
1814,0.3460174485882063,45
1815,0.5798510968541012,45
1816,0.17483791147683256,45
1817,0.3158303026020969,45
1818,0.1965193436562266,45
1819,0.31905015753184013,45
1820,0.3342157098405507,45
1821,0.30758536450663515,45
1822,0.39834918204835384,45
1823,0.29021336358918204,45
1824,0.26852773488340737,45
1825,0.25379884103847544,45
1826,0.37790746265594866,45
1827,0.5080271255132212,45
1828,0.4762108589076825,45
1829,0.5030401001179052,45
1830,0.4378337799472395,45
1831,0.45912181777217,45
1832,0.3947174259706704,45
1833,0.6406524375606505,45
1834,0.3368483078098701,45
1835,0.5030293996944005,45
1836,0.14599295781425678,45
1837,0.286086979788769,45
1838,0.5276806312621737,45
1839,0.5027141879145983,45
1840,0.3054051277702102,45
1841,0.42766654600522613,45
1842,0.6007468359159185,45
1843,0.2790005388494402,45
1844,0.21403645565895552,45
1845,0.4321596879644738,45
1846,0.2145609042509738,45
1847,0.2379962973920714,45
1848,0.3752766019887835,45
1849,0.21039070564687262,45
1850,0.4812740405522509,45
1851,0.2936498361749368,45
1852,0.4634418682842859,45
1853,0.4164443945348654,45
1854,0.28346309771422645,45
1855,0.22392770669832318,45
1856,0.24440783752328168,45
1857,0.2799741579784038,45
1858,0.5023793651946242,45
1859,0.1520081946910403,45
1860,0.43597821373250856,45
1861,0.5909879805598618,45
1862,0.6398738280863887,45
1863,0.5878142898432757,45
1864,0.182756590571986,45
1865,0.6512824016205662,45
1866,0.3954006847233889,45
1867,0.3149847021670242,45
1868,0.327085366256704,45
1869,0.5503366753741569,45
1870,0.3279640543910211,45
1871,0.3497172396443193,45
1872,0.4772527175740622,45
1873,0.28266917012647563,45
1874,0.28052541168433787,45
1875,0.27519569624704593,45
1876,0.513980885015368,45
1877,0.46035176686517687,45
1878,0.3309362406946505,45
1879,0.4036187854405627,45
1880,0.5260974805750805,45
1881,0.2150542138712498,45
1882,0.4440587189960888,45
1883,0.541487188843511,45
1884,0.2580662663725181,45
1885,0.2934161056420357,45
1886,0.3749775134573058,45
1887,0.1681683604816865,45
1888,0.30601400359846576,45
1889,0.24014368530141705,45
1890,0.2476342742128255,45
1891,0.614219089194935,45
1892,0.29198553887096707,45
1893,0.385761364504485,45
1894,0.2286184037323649,45
1895,0.5373351658357546,45
1896,0.32397892216027113,45
1897,0.1807882307982178,45
1898,0.36878196598575813,45
1899,0.30427614163045447,45
1900,0.25900942118126064,45
1901,0.17163880616725244,45
1902,0.4859419130483599,45
1903,0.17033447800112056,45
1904,0.42006464251616815,45
1905,0.33559075292919,45
1906,0.18901117389915284,45
1907,0.3426843287003814,45
1908,0.21227054532252024,45
1909,0.42520370569066634,45
1910,0.23248374929172655,45
1911,0.39820425947480687,45
1912,0.38118627126042764,45
1913,0.23047062160192106,45
1914,0.37728199059743905,45
1915,0.2628074829416916,45
1916,0.25758142800491957,45
1917,0.20539199505371064,45
1918,0.49613640978426327,45
1919,0.1696592618692739,45
1920,0.46193447617353933,45
1921,0.3583896824781757,45
1922,0.2927329269754042,45
1923,0.5273857820784358,45
1924,0.2544658154140731,45
1925,0.3246695810037796,45
1926,0.25300218536166974,45
1927,0.19191867301757395,45
1928,0.2230787323937301,45
1929,0.3316894470053027,45
1930,0.20800144435401358,45
1931,0.3994345874397784,45
1932,0.24778401446376755,45
1933,0.46992786428702893,45
1934,0.23070881787892583,45
1935,0.36689426856896884,45
1936,0.3886528478136438,45
1937,0.3460201165763628,45
1938,0.40408628710445527,45
1939,0.20043582147008615,45
1940,0.18328210204931383,45
1941,0.2235184815409833,45
1942,0.26058061502782215,45
1943,0.2897202830451103,45
1944,0.16902413032943336,45
1945,0.381990863382533,45
1946,0.30210689743213176,45
1947,0.3420293075472759,45
1948,0.44736502501862707,45
1949,0.41875695364386495,45
1950,0.33412527794557206,45
1951,0.35590733273416275,45
1952,0.26457546231306245,45
1953,0.3516268201702998,45
1954,0.40380644651751973,45
1955,0.23729740800359345,45
1956,0.6235268828505546,45
1957,0.36909446911548005,45
1958,0.35161299227800136,45
1959,0.3321022788579333,45
1960,0.5024480216817383,45
1961,0.33840701810123164,45
1962,0.32656208249663576,45
1963,0.2428791676939582,45
1964,0.219645114696433,45
1965,0.14820024407227703,45
1966,0.23287352462579838,45
1967,0.22853803202510795,45
1968,0.4596514344085719,45
1969,0.2963972359975182,45
1970,0.2905812026112723,45
1971,0.47262712182886496,45
1972,0.5699356754695752,45
1973,0.2349392786289762,45
1974,0.5245899761975059,45
1975,0.23294349868175537,45
1976,0.3219370551035365,45
1977,0.5269389860760842,45
1978,0.3562101673052838,45
1979,0.3058154523351874,45
1980,0.3821952056558408,45
1981,0.3176025170568854,45
1982,0.27405010418879744,45
1983,0.31788559935084404,45
1984,0.31800220545689367,45
1985,0.2443900932347561,45
1986,0.38776117783533426,45
1987,0.34105525294500705,45
1988,0.3188589893639804,45
1989,0.2622283258931095,45
1990,0.2391994125212589,45
1991,0.40278518691635656,45
1992,0.3486841778821974,45
1993,0.27939405752226115,45
1994,0.3799728526461932,45
1995,0.1705782640317745,45
1996,0.3184042811228428,45
1997,0.14416651166542968,45
1998,0.5284137120152448,45
1999,0.34663959892318197,45
