syndrome,PC1,PC2,PC3
Spleen Cold,1.0567556168510404,-0.473265649124127,-0.405337905126545
Spleen Cold,0.9880645125321905,-0.185658674878729,-0.363894922985762
Spleen Cold,1.0859163318077316,-0.367378897962788,-0.460207654620311
Spleen Cold,0.9004649569493537,-0.321056431107054,0.2566892207821566
Spleen Cold,1.2881936842814226,-0.304864263313738,-0.134168403231473
Spleen Cold,1.1326354877950884,-0.149690007995616,-0.107680967675648
Spleen Cold,0.7441178983616459,0.211396280747076,-0.292642008693011
Spleen Cold,1.2104160573200136,-0.129425609000367,-0.0250779419396957
Spleen Cold,1.030230027141692,-0.124515539234928,-0.0706140984751864
Spleen Cold,0.874901380968597,-0.680469883526178,-0.303140922729322
Spleen Cold,1.1095729723250072,-0.451578352896953,-0.17343516254122
Spleen Cold,1.0661238647461657,-0.291258505988256,-0.353082376869089
Spleen Cold,1.0520687288058224,-0.110031473165465,-0.0367980256596603
Spleen Cold,0.6977532338990463,0.5842227216596486,0.30257457777209196
Spleen Cold,1.0989395056751436,-0.404367899556736,-0.177388823170292
Spleen Cold,0.567728237645089,-0.091158751957162,-0.054563642522671
Spleen Cold,0.5785402407027154,-0.507607283370258,0.7582643425672362
Spleen Cold,1.0782543910219133,-0.0644363095173287,-0.295357302294488
